Lake Name,Township,STN,Site ID,Site Description,Latitude (DMS),Long (DMS),Date (DD-MMM-YY),Calcium (mg/L)
AYLEN LAKE,DICKENS,160,1,"Mid Lake, deep spot",453700,775100,14-Jul-17,3.2
AYLEN LAKE,DICKENS,160,1,"Mid Lake, deep spot",453700,775100,02-Jun-18,3.3
AYLEN LAKE,DICKENS,160,1,"Mid Lake, deep spot",453700,775100,26-May-19,3.2
AYLEN LAKE,DICKENS,160,1,"Mid Lake, deep spot",453700,775100,25-May-22,3.3
BABY LAKE,SEGUIN,163,1,site 1 mid lake,451545,794634,30-May-19,9.6
BABY LAKE,SEGUIN,163,2,"Mid lake, deep spot",451212,794724,23-Aug-17,10.4
BABY LAKE,SEGUIN,163,2,"Mid lake, deep spot",451212,794724,31-May-19,1.4
BABY LAKE,SEGUIN,163,2,"Mid lake, deep spot",451212,794724,31-May-22,1.5
BACK LAKE,SEGUIN,165,1,"Mid lake, deep spot",451839,795458,06-Jun-18,6.6
BAGOT LONG LAKE,GREATER MADAWASKA,171,1,Mid Channel,451415,763855,20-May-08,11.8
BAGOT LONG LAKE,GREATER MADAWASKA,171,1,Mid Channel,451415,763855,24-May-09,10.3
BAGOT LONG LAKE,GREATER MADAWASKA,171,1,Mid Channel,451415,763855,24-May-10,10.4
BAGOT LONG LAKE,GREATER MADAWASKA,171,1,Mid Channel,451415,763855,19-May-12,10.6
BAGOT LONG LAKE,GREATER MADAWASKA,171,1,Mid Channel,451415,763855,31-May-13,10.8
BAGOT LONG LAKE,GREATER MADAWASKA,171,1,Mid Channel,451415,763855,27-May-14,10.6
BAGOT LONG LAKE,GREATER MADAWASKA,171,1,Mid Channel,451415,763855,17-May-15,10.7
BAGOT LONG LAKE,GREATER MADAWASKA,171,1,Mid Channel,451415,763855,24-May-16,10
BAGOT LONG LAKE,GREATER MADAWASKA,171,1,Mid Channel,451415,763855,07-Jun-17,11.1
BAGOT LONG LAKE,GREATER MADAWASKA,171,1,Mid Channel,451415,763855,07-May-18,10.6
BAGOT LONG LAKE,GREATER MADAWASKA,171,1,Mid Channel,451415,763855,07-May-19,10.3
BAGOT LONG LAKE,GREATER MADAWASKA,171,1,Mid Channel,451415,763855,13-May-21,10.6
BAGOT LONG LAKE,GREATER MADAWASKA,171,1,Mid Channel,451415,763855,14-May-22,10.2
BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,29-Oct-08,18
BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,06-Jun-09,19.3
BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,24-May-10,22.7
BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,15-Jun-10,20.7
BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,15-Jul-10,21.1
BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,03-Jul-11,18.6
BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,01-Aug-11,17.3
BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,29-Aug-11,17.1
BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,25-Sep-11,15.7
BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,20-May-12,20.6
BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,16-Jun-12,19.9
BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,12-Jul-12,20.2
BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,16-Aug-12,19.5
BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,30-Jun-13,14.9
BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,01-Aug-13,15.4
BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,07-Jun-14,2.2
BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,22-Jul-14,18.3
BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,06-Jun-15,17.9
BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,09-Jul-15,19.2
BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,24-May-16,16.1
BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,26-Jun-16,15.4
BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,26-Jul-16,16.8
BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,08-Jun-17,16.2
BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,29-May-18,22.7
BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,06-Jun-18,20.3
BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,16-Jul-18,20.5
BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,27-May-19,19.7
BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,04-Jul-19,17.7
BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,25-May-20,21.5
BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,17-May-21,24.3
BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,15-Jun-21,21.4
BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,06-Jul-21,21.4
BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,14-May-22,21.6
BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,23-Jun-22,23.6
BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,25-Jul-22,20.7
BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,15-Aug-22,21
BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,15-Sep-22,18
BALSAM LAKE,BEXLEY,6902,2,N Bay Rocky Pt.,443759,785022,09-Oct-22,19.1
BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,18-Sep-08,8.4
BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,24-May-09,9.2
BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,24-May-10,17.2
BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,06-Jun-10,13.2
BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,04-Jul-10,13.1
BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,04-Jul-11,8.6
BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,19-Jul-11,8.2
BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,02-Aug-11,7.7
BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,10-Oct-11,6.2
BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,29-Jun-12,11.3
BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,03-Jul-12,10
BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,22-Aug-12,7.3
BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,16-May-13,8
BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,09-Jun-13,7.2
BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,24-Jul-13,7
BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,08-Aug-13,8.9
BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,26-May-14,9.1
BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,30-Jun-14,10.2
BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,28-Jul-14,11.7
BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,23-May-15,15
BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,30-Jun-15,10.1
BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,28-May-16,8.3
BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,27-Jun-16,8.6
BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,27-Jun-16,8.6
BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,21-May-17,5.6
BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,12-Jun-17,12.7
BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,20-Jul-17,8
BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,28-May-18,13.5
BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,01-Jun-18,12.9
BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,06-Jul-18,9
BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,26-May-19,9.4
BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,22-Jun-19,11.6
BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,16-Jul-19,8.9
BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,23-May-20,14.4
BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,18-Jun-20,12.1
BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,23-Jul-20,8.8
BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,31-Aug-20,9.5
BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,14-Sep-20,7.9
BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,10-Oct-20,7.7
BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,27-May-21,19.4
BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,07-Jun-21,16
BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,26-May-22,11.7
BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,21-Jun-22,10.6
BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,02-Aug-22,8.6
BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,01-Sep-22,7.7
BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,15-Sep-22,7.7
BALSAM LAKE,BEXLEY,6902,5,NE end-Lightning Pt,443748,784843,05-Oct-22,7
BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,29-Oct-08,19.5
BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,22-May-09,19.2
BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,15-May-10,20.4
BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,31-May-10,19.2
BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,02-Jul-10,11.9
BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,26-May-11,20.9
BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,01-Jun-11,20.3
BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,05-Jul-11,18.8
BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,06-Sep-11,15.5
BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,30-Sep-11,16
BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,05-Jun-12,21.2
BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,03-Jul-12,19.9
BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,01-Aug-12,19.6
BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,18-May-13,21.5
BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,12-Jun-13,18.6
BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,28-Jun-13,17.3
BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,08-Aug-13,15.5
BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,07-Jun-14,20.5
BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,03-Jul-14,16.8
BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,31-May-15,18.9
BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,01-Jul-15,20
BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,23-May-16,18.5
BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,01-Jun-16,18.4
BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,27-Jun-16,17
BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,27-Jun-16,17
BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,23-May-17,21.9
BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,02-Jun-17,16.6
BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,11-Jun-18,21.6
BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,24-May-19,26
BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,12-Jun-19,21.5
BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,22-May-20,23.5
BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,03-Jul-20,21.5
BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,14-Aug-20,18.6
BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,31-Aug-20,17.7
BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,12-Sep-20,20.1
BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,31-Oct-20,17.9
BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,24-May-21,21.1
BALSAM LAKE,BEXLEY,6902,7,South B-Killarney B,443106,785130,10-Jul-21,21
BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,18-Sep-08,19.7
BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,30-May-09,20.8
BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,18-May-10,18.7
BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,31-May-10,19.6
BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,04-Jul-10,21.2
BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,08-May-11,19.8
BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,26-Jun-11,19.2
BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,04-Jul-11,18.7
BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,31-Jul-11,18.4
BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,09-Sep-11,16.4
BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,03-Oct-11,16
BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,13-May-12,20.8
BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,03-Jun-12,22.1
BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,03-Jul-12,20.9
BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,07-Aug-12,19.6
BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,15-Jun-13,16.2
BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,02-Jul-13,16.1
BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,08-Jun-14,20.2
BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,02-Jul-14,18.4
BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,14-May-15,17.2
BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,06-Jun-15,20.1
BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,30-Jun-15,19.4
BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,07-May-16,17
BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,03-Jun-16,17.5
BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,03-Jul-16,17.7
BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,07-Jun-17,16
BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,31-Jul-17,20.6
BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,08-May-18,20.4
BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,06-Jun-18,21.5
BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,04-Jul-18,18.4
BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,04-Jun-19,18.4
BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,03-Jul-19,19.5
BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,01-Jun-21,20.4
BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,02-Jul-21,22.9
BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,13-Jun-22,22.1
BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,07-Jul-22,21.7
BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,02-Aug-22,21.3
BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,01-Sep-22,20
BALSAM LAKE,BEXLEY,6902,8,"W Bay2, deep spot",443330,785310,03-Oct-22,18.4
BALSAM LAKE,BEXLEY,6902,9,E of Grand Is,443430,784816,29-Oct-08,15.7
BALSAM LAKE,BEXLEY,6902,9,E of Grand Is,443430,784816,08-Jun-09,17.5
BALSAM LAKE,BEXLEY,6902,9,E of Grand Is,443430,784816,23-May-10,19.9
BALSAM LAKE,BEXLEY,6902,9,E of Grand Is,443430,784816,27-Jun-10,22.5
BALSAM LAKE,BEXLEY,6902,9,E of Grand Is,443430,784816,11-Jul-11,15.1
BALSAM LAKE,BEXLEY,6902,9,E of Grand Is,443430,784816,28-Aug-11,14
BALSAM LAKE,BEXLEY,6902,9,E of Grand Is,443430,784816,19-Sep-11,14.3
BALSAM LAKE,BEXLEY,6902,9,E of Grand Is,443430,784816,23-Oct-11,13.1
BALSAM LAKE,BEXLEY,6902,9,E of Grand Is,443430,784816,17-Jun-12,20.2
BALSAM LAKE,BEXLEY,6902,9,E of Grand Is,443430,784816,09-Jul-12,18.4
BALSAM LAKE,BEXLEY,6902,9,E of Grand Is,443430,784816,13-Aug-12,14.7
BALSAM LAKE,BEXLEY,6902,9,E of Grand Is,443430,784816,12-Aug-13,13.4
BALSAM LAKE,BEXLEY,6902,9,E of Grand Is,443430,784816,12-Jul-15,18.7
BALSAM LAKE,BEXLEY,6902,9,E of Grand Is,443430,784816,26-Jun-16,15.1
BALSAM LAKE,BEXLEY,6902,9,E of Grand Is,443430,784816,26-Jun-16,15.1
BALSAM LAKE,BEXLEY,6902,9,E of Grand Is,443430,784816,06-Jun-19,19.1
BALSAM LAKE,BEXLEY,6902,9,E of Grand Is,443430,784816,04-Jul-19,17.1
BALSAM LAKE,BEXLEY,6902,9,E of Grand Is,443430,784816,31-May-21,21.5
BALSAM LAKE,BEXLEY,6902,9,E of Grand Is,443430,784816,02-Jun-22,20
BAPTISTE LAKE,HERSCHEL (now Hastings-Highlands),196,1,Main Basin-deep spot,450700,780300,12-May-12,4.9
BAPTISTE LAKE,HERSCHEL (now Hastings-Highlands),196,1,Main Basin-deep spot,450700,780300,30-May-13,3.9
BAPTISTE LAKE,HERSCHEL (now Hastings-Highlands),196,1,Main Basin-deep spot,450700,780300,19-Jun-14,5.5
BAPTISTE LAKE,HERSCHEL (now Hastings-Highlands),196,1,Main Basin-deep spot,450700,780300,24-May-16,4.5
BAPTISTE LAKE,HERSCHEL (now Hastings-Highlands),196,1,Main Basin-deep spot,450700,780300,01-Jun-17,4.4
BAPTISTE LAKE,HERSCHEL (now Hastings-Highlands),196,1,Main Basin-deep spot,450700,780300,27-Jun-18,4.7
BAPTISTE LAKE,HERSCHEL (now Hastings-Highlands),196,1,Main Basin-deep spot,450700,780300,05-May-22,4.7
BAPTISTE LAKE,HERSCHEL (now Hastings-Highlands),196,2,Lavallee Bay,450818,775810,25-May-08,4.7
BAPTISTE LAKE,HERSCHEL (now Hastings-Highlands),196,2,Lavallee Bay,450818,775810,18-May-09,4.3
BAPTISTE LAKE,HERSCHEL (now Hastings-Highlands),196,2,Lavallee Bay,450818,775810,24-Apr-10,5.9
BAPTISTE LAKE,HERSCHEL (now Hastings-Highlands),196,2,Lavallee Bay,450818,775810,21-May-12,5.3
BAPTISTE LAKE,HERSCHEL (now Hastings-Highlands),196,2,Lavallee Bay,450818,775810,16-Jun-13,4.2
BAPTISTE LAKE,HERSCHEL (now Hastings-Highlands),196,2,Lavallee Bay,450818,775810,18-May-14,5
BAPTISTE LAKE,HERSCHEL (now Hastings-Highlands),196,2,Lavallee Bay,450818,775810,12-Jul-15,5.6
BAPTISTE LAKE,HERSCHEL (now Hastings-Highlands),196,2,Lavallee Bay,450818,775810,22-May-16,4.8
BAPTISTE LAKE,HERSCHEL (now Hastings-Highlands),196,2,Lavallee Bay,450818,775810,11-Jun-17,4.7
BAPTISTE LAKE,HERSCHEL (now Hastings-Highlands),196,2,Lavallee Bay,450818,775810,21-May-18,5
BAPTISTE LAKE,HERSCHEL (now Hastings-Highlands),196,2,Lavallee Bay,450818,775810,19-May-19,4.4
BAPTISTE LAKE,HERSCHEL (now Hastings-Highlands),196,2,Lavallee Bay,450818,775810,24-May-20,5
BAPTISTE LAKE,HERSCHEL (now Hastings-Highlands),196,2,Lavallee Bay,450818,775810,06-Jun-21,5.8
BAPTISTE LAKE,HERSCHEL (now Hastings-Highlands),196,2,Lavallee Bay,450818,775810,29-May-22,5.5
BAPTISTE LAKE,HERSCHEL (now Hastings-Highlands),196,5,Main Deep Bay,450539,775935,01-Jun-19,4.4
BARBER'S BAY LAKE,DUNDONALD,7568,1,"Area 4, deep spot",483622,805229,26-May-13,28.7
BARBER'S BAY LAKE,DUNDONALD,7568,1,"Area 4, deep spot",483622,805229,16-Jul-13,20.6
BARBER'S BAY LAKE,DUNDONALD,7568,1,"Area 4, deep spot",483622,805229,01-Jun-14,20.2
BARBER'S BAY LAKE,DUNDONALD,7568,1,"Area 4, deep spot",483622,805229,28-May-15,19
BARBER'S BAY LAKE,DUNDONALD,7568,1,"Area 4, deep spot",483622,805229,04-Jul-15,18.9
BARBER'S BAY LAKE,DUNDONALD,7568,1,"Area 4, deep spot",483622,805229,23-Jun-17,20.1
BARBER'S BAY LAKE,DUNDONALD,7568,1,"Area 4, deep spot",483622,805229,26-May-20,20.6
BARBER'S BAY LAKE,DUNDONALD,7568,1,"Area 4, deep spot",483622,805229,18-May-21,23.2
BARBER'S BAY LAKE,DUNDONALD,7568,1,"Area 4, deep spot",483622,805229,29-Jun-22,20.2
BARBER'S BAY LAKE,DUNDONALD,7568,1,"Area 4, deep spot",483622,805229,04-Aug-22,19.9
BARBER'S BAY LAKE,DUNDONALD,7568,1,"Area 4, deep spot",483622,805229,28-Aug-22,21.6
BARBER'S BAY LAKE,DUNDONALD,7568,2,"Area 3, deep spot",483640,805250,26-May-13,31.2
BARBER'S BAY LAKE,DUNDONALD,7568,2,"Area 3, deep spot",483640,805250,16-Jul-13,21.9
BARBER'S BAY LAKE,DUNDONALD,7568,2,"Area 3, deep spot",483640,805250,28-May-15,22.2
BARBER'S BAY LAKE,DUNDONALD,7568,2,"Area 3, deep spot",483640,805250,04-Jul-15,21.9
BARBER'S BAY LAKE,DUNDONALD,7568,2,"Area 3, deep spot",483640,805250,23-Jun-17,23.6
BARBER'S BAY LAKE,DUNDONALD,7568,2,"Area 3, deep spot",483640,805250,26-May-20,22.3
BARBER'S BAY LAKE,DUNDONALD,7568,2,"Area 3, deep spot",483640,805250,18-May-21,25.8
BARBER'S BAY LAKE,DUNDONALD,7568,2,"Area 3, deep spot",483640,805250,29-Jun-22,22.5
BARBER'S BAY LAKE,DUNDONALD,7568,2,"Area 3, deep spot",483640,805250,04-Aug-22,21.9
BARBER'S BAY LAKE,DUNDONALD,7568,2,"Area 3, deep spot",483640,805250,28-Aug-22,22.7
BARBER'S BAY LAKE,DUNDONALD,7568,3,"Area 2, east bay deep spot",483716,805247,26-May-13,26.3
BARBER'S BAY LAKE,DUNDONALD,7568,3,"Area 2, east bay deep spot",483716,805247,16-Jul-13,25
BARBER'S BAY LAKE,DUNDONALD,7568,3,"Area 2, east bay deep spot",483716,805247,31-May-14,24.6
BARBER'S BAY LAKE,DUNDONALD,7568,3,"Area 2, east bay deep spot",483716,805247,28-May-15,23.9
BARBER'S BAY LAKE,DUNDONALD,7568,3,"Area 2, east bay deep spot",483716,805247,04-Jul-15,22.4
BARBER'S BAY LAKE,DUNDONALD,7568,3,"Area 2, east bay deep spot",483716,805247,23-Jun-17,23.5
BARBER'S BAY LAKE,DUNDONALD,7568,3,"Area 2, east bay deep spot",483716,805247,26-May-20,24.5
BARBER'S BAY LAKE,DUNDONALD,7568,3,"Area 2, east bay deep spot",483716,805247,18-May-21,33.5
BARBER'S BAY LAKE,DUNDONALD,7568,3,"Area 2, east bay deep spot",483716,805247,29-Jun-22,22.9
BARBER'S BAY LAKE,DUNDONALD,7568,3,"Area 2, east bay deep spot",483716,805247,04-Aug-22,20.8
BARBER'S BAY LAKE,DUNDONALD,7568,3,"Area 2, east bay deep spot",483716,805247,28-Aug-22,22.1
BARBER'S BAY LAKE,DUNDONALD,7568,4,"Area 2, west bay deep spot",483656,805337,26-May-13,30.7
BARBER'S BAY LAKE,DUNDONALD,7568,4,"Area 2, west bay deep spot",483656,805337,16-Jul-13,21.1
BARBER'S BAY LAKE,DUNDONALD,7568,4,"Area 2, west bay deep spot",483656,805337,31-May-14,26.8
BARBER'S BAY LAKE,DUNDONALD,7568,4,"Area 2, west bay deep spot",483656,805337,28-May-15,29
BARBER'S BAY LAKE,DUNDONALD,7568,4,"Area 2, west bay deep spot",483656,805337,04-Jul-15,27.2
BARBER'S BAY LAKE,DUNDONALD,7568,4,"Area 2, west bay deep spot",483656,805337,23-Jun-17,29.8
BARBER'S BAY LAKE,DUNDONALD,7568,4,"Area 2, west bay deep spot",483656,805337,26-May-20,31
BARBER'S BAY LAKE,DUNDONALD,7568,4,"Area 2, west bay deep spot",483656,805337,18-May-21,3.8
BARBER'S BAY LAKE,DUNDONALD,7568,4,"Area 2, west bay deep spot",483656,805337,29-Jun-22,27.8
